name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madrid,2020-07-18,35.7,19.1,27.1,33.2,19.1,26.3,7.3,30.7,0,0,0,,0,0,29.5,16.1,25.5,1012.6,0.2,17.9,322.1,27.9,9,,2020-07-18T07:00:01,2020-07-18T21:41:40,0.98,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-07-19,36.6,21.9,28.9,36,21.9,28.3,8.4,28.5,0,0,0,,0,0,32.4,17.7,157.4,1011.3,4.5,17.6,311.7,27,9,,2020-07-19T07:00:51,2020-07-19T21:40:57,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-07-20,36.5,20.9,28.5,33.7,20.9,27.5,7.6,28.7,0,0,0,,0,0,25.2,17.7,216,1011.8,0.2,15.2,314.5,27,9,,2020-07-20T07:01:41,2020-07-20T21:40:13,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-07-21,34.1,23.6,28.8,33.4,23.6,28.2,12.3,37.3,0,0,0,,0,0,42.5,16.6,110.7,1013.2,30.5,16.8,230,19.8,8,,2020-07-21T07:02:32,2020-07-21T21:39:27,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-07-22,32.5,17.6,25.9,31.1,17.6,25.2,11.3,44.6,7.06,100,25,rain,0,0,24.8,11.9,49.7,1014.8,47.8,18.5,295.5,25.5,9,,2020-07-22T07:03:24,2020-07-22T21:38:39,0.02,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,08213099999,08223099999,08222099999,D9945"
madrid,2020-07-23,36.5,21,27.9,34.8,21,27.1,10.1,34.5,0,0,0,,0,0,0,11.8,273.5,1013.1,17.9,17.5,311.6,27.1,9,,2020-07-23T07:04:16,2020-07-23T21:37:49,0.05,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
madrid,2020-07-24,36.2,22.1,29.1,33.9,22.1,28.2,10,32.3,0,0,0,,0,0,0,15.2,312.3,1010.2,20.1,18.1,309,26.7,9,,2020-07-24T07:05:09,2020-07-24T21:36:58,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
madrid,2020-07-25,36.6,21.6,28.5,34.1,21.6,27.6,9.3,32.1,0,0,0,,0,0,0,19,276.9,1010.9,1,18,314.1,27,9,,2020-07-25T07:06:02,2020-07-25T21:36:05,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
madrid,2020-07-26,38.5,22,29.8,35.7,22,28.6,7.3,25.8,0,0,0,,0,0,0,17.2,250.4,1010.9,2.3,18.6,314,27.1,9,,2020-07-26T07:06:56,2020-07-26T21:35:10,0.19,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
madrid,2020-07-27,39.7,24.1,31,37.8,24.1,30,9.2,27.2,0,0,0,,0,0,38.9,16.7,220.9,1011.2,8.4,17.9,303.1,26.2,9,,2020-07-27T07:07:50,2020-07-27T21:34:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08223099999,08222099999,D9945"
madrid,2020-07-28,36,23.7,29.9,34.3,23.7,28.9,11,32,0,0,0,,0,0,0,12.1,217.7,1010.4,30.4,16.7,253.5,21.8,9,,2020-07-28T07:08:45,2020-07-28T21:33:16,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-07-29,38.1,23.7,30.2,36,23.7,29.2,10.9,32.5,0,0,0,,0,0,33.5,13.5,78.4,1010.6,7,18.1,299.9,25.9,9,,2020-07-29T07:09:40,2020-07-29T21:32:16,0.36,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-07-30,39,24.1,31,37.1,24.1,30.1,11.4,32.2,0.1,100,8.33,rain,0,0,76,26.2,177.8,1010,23.1,17.3,272.7,23.5,8,,2020-07-30T07:10:35,2020-07-30T21:31:15,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,LETO,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-07-31,37.8,23,29.9,35.1,23,28.7,7.9,28.4,0,0,0,,0,0,39.2,20.1,241,1012.1,0.2,17.7,310.8,26.8,9,,2020-07-31T07:11:31,2020-07-31T21:30:12,0.45,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999,08220099999"
madrid,2020-08-01,37.7,21.7,29.7,34.7,21.7,28.3,4.6,22.8,0,0,0,,0,0,36.7,20.7,262.1,1012.9,4.1,17.6,313.1,26.9,9,,2020-08-01T07:12:27,2020-08-01T21:29:08,0.47,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-02,36.3,21.6,28.1,33.7,21.6,27.2,9.6,33.8,0,0,0,,0,0,46.4,19.1,312.1,1012.3,21.9,17.7,290.4,25.3,9,,2020-08-02T07:13:24,2020-08-02T21:28:02,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-03,32.3,19.1,25.2,30.3,19.1,24.6,8.4,36.4,0,0,0,,0,0,29.2,14.2,27.5,1012.3,56.7,18.6,304,26.2,9,,2020-08-03T07:14:21,2020-08-03T21:26:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-04,32.2,18.1,25,30.3,18.1,24.4,8.9,38.1,0,0,0,,0,0,25.9,14.1,26,1012.5,17.5,18.1,303.1,26.1,9,,2020-08-04T07:15:18,2020-08-04T21:25:47,0.51,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-05,35.6,20.5,27.5,33.3,20.5,26.7,9,33.2,0,0,0,,0,0,23.8,14.9,39,1010.2,3.3,18.6,300.3,26,9,,2020-08-05T07:16:15,2020-08-05T21:24:37,0.52,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08213099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-06,37.5,23.2,29.5,35.8,23.2,28.9,11.7,35.3,0,0,0,,0,0,24.5,11.9,89.6,1010.7,10.3,17.4,273.3,23.6,9,,2020-08-06T07:17:12,2020-08-06T21:23:25,0.54,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08222099999,08223099999,D9945,08215099999"
madrid,2020-08-07,38.3,24.5,30.7,36.6,24.5,29.8,11.5,32.1,0,0,0,,0,0,18,13.6,154.6,1013.2,12.2,17.8,288.8,25,9,,2020-08-07T07:18:10,2020-08-07T21:22:13,0.57,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-08,34.9,25.1,29.3,33.1,25.1,28.3,10.3,31.4,0,0,0,,0,0,20.9,11.1,15.8,1015.2,37.9,17.9,181.6,15.7,6,,2020-08-08T07:19:07,2020-08-08T21:20:59,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-09,37.6,24.6,30.6,35.8,24.6,29.5,9.7,28.6,0,0,0,,0,0,29.5,18.4,253.5,1011.8,28.5,17.4,281.5,24.3,9,,2020-08-09T07:20:05,2020-08-09T21:19:43,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-10,30.2,21.2,27.2,28.8,21.2,26.6,10.9,37.1,1.063,100,16.67,rain,0,0,27,18.8,138.1,1009.8,67.2,14.7,132.4,11.6,6,,2020-08-10T07:21:03,2020-08-10T21:18:27,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-11,24.2,15.7,20.6,24.2,15.7,20.6,15.1,73.3,32.933,100,66.67,rain,0,0,25.5,14,28.6,1012.9,67.6,15,52.7,4.5,3,,2020-08-11T07:22:01,2020-08-11T21:17:09,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08213099999,08222099999,08223099999,D9945,08215099999"
madrid,2020-08-12,27.1,14.6,20.3,27,14.6,20.3,13.5,69.2,0.002,100,4.17,rain,0,0,9,17.2,206.4,1013.5,20.9,16.6,296.1,25.7,9,,2020-08-12T07:22:59,2020-08-12T21:15:50,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08213099999,08223099999,08222099999,08215099999"
madrid,2020-08-13,29.7,17.1,23,28.6,17.1,22.8,11.8,52.1,0,0,0,,0,0,19.4,11.7,237.5,1013.6,8.8,17.4,295.5,25.5,9,,2020-08-13T07:23:57,2020-08-13T21:14:30,0.84,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,LETO,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-14,32.2,19,25,30.3,19,24.4,10.8,43.9,0,0,0,,0,0,27.4,13.7,214.6,1012,9.2,17.4,307,26.5,9,,2020-08-14T07:24:55,2020-08-14T21:13:09,0.89,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-15,28.9,16.7,23.3,27.3,16.7,22.9,5,33.3,0,0,0,,0,0,33.5,25.7,226.8,1011.2,0.8,17.9,326.9,28.3,9,,2020-08-15T07:25:54,2020-08-15T21:11:47,0.93,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-16,27.7,15.1,21.8,26.8,15.1,21.7,6.9,39.4,0,0,0,,0,0,20.9,16,265.2,1012.6,4,17.8,288.9,24.9,9,,2020-08-16T07:26:52,2020-08-16T21:10:24,0.96,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-17,27.8,16.1,22.1,26.8,16.1,22,9.3,45.7,0,0,0,,0,0,26.6,20.1,238,1013.5,22.6,18.3,240,20.8,6,,2020-08-17T07:27:50,2020-08-17T21:09:00,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-18,29.9,19.1,24.2,28.9,19.1,24,12.6,49.8,0,0,0,,0,0,18,12.1,235.9,1012.7,60.5,18,201.3,17.5,5,,2020-08-18T07:28:48,2020-08-18T21:07:34,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-19,32.6,18.1,25.4,30.6,18.1,24.7,9.6,41.7,0,0,0,,0,0,32.4,20.9,232.2,1009,9.3,18.4,211.5,18.3,5,,2020-08-19T07:29:46,2020-08-19T21:06:08,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-20,33.4,17.1,25.3,31,17.1,24.5,2.9,25.2,0,0,0,,0,0,32,18,210.1,1007.5,24.3,17.4,208,18,5,,2020-08-20T07:30:45,2020-08-20T21:04:41,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-21,31.7,20.6,25.7,30.8,20.6,25.5,13,47.1,0,0,0,,0,0,31.7,22.3,230.4,1011.9,25,17.9,211.6,18.3,5,,2020-08-21T07:31:43,2020-08-21T21:03:13,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-22,33.2,20,25.7,31,20,25.1,10.2,41.8,0,0,0,,0,0,22,13.7,296.2,1017.4,7.7,19,188.3,16.3,5,,2020-08-22T07:32:41,2020-08-22T21:01:44,0.08,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-08-23,32.9,19.6,25.9,30.6,19.6,25.2,5.8,29.9,0,0,0,,0,0,28.8,14.3,17.5,1017.2,4.8,18.1,188.1,16.2,5,,2020-08-23T07:33:39,2020-08-23T21:00:15,0.13,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-24,33.6,20.1,25.9,32.1,20.1,25.5,10.1,38,0,0,0,,0,0,27.3,16.5,22.6,1014,23.5,17.8,183,16.1,5,,2020-08-24T07:34:37,2020-08-24T20:58:44,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-25,36,21.1,27.9,33.8,21.1,27.1,9.2,33.4,0,0,0,,0,0,17.6,13.7,296.5,1012.9,2.7,17.5,181.4,15.8,5,,2020-08-25T07:35:35,2020-08-25T20:57:13,0.24,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-26,36.6,20.1,27.6,34.1,20.1,26.7,7.1,29.2,0,0,0,,0,0,23,13.1,257.1,1015,0,16.6,179.2,15.5,5,,2020-08-26T07:36:33,2020-08-26T20:55:41,0.29,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-08-27,36.6,21.6,28.3,34.5,21.6,27.3,7.5,28.7,0,0,0,,0,0,17.6,13,279.1,1013.7,1.6,17.7,178.6,15.5,5,,2020-08-27T07:37:31,2020-08-27T20:54:08,0.35,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-08-28,32.4,21.7,26.3,30.6,21.7,25.8,8,33.1,0,0,0,,0,0,40.7,20.8,293.8,1006,19.7,17.6,175.7,15.2,5,,2020-08-28T07:38:29,2020-08-28T20:52:35,0.39,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-08-29,23.2,14.7,19.1,23.2,14.7,19.1,5,40.7,0,0,0,,0,0,39.9,23,357.6,1007.2,44.1,18.9,177.5,15.2,5,,2020-08-29T07:39:27,2020-08-29T20:51:01,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-08-30,23.8,11.6,17.1,23.8,11.6,17.1,3.1,41,0,0,0,,0,0,34.9,18.7,20.8,1014.5,16.7,18.2,164.9,14.2,5,,2020-08-30T07:40:25,2020-08-30T20:49:26,0.46,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,08219099999,08213099999,08223099999,08222099999,08215099999"
madrid,2020-08-31,25.2,11.6,18,25.2,11.6,18,3,39.6,0,0,0,,0,0,23.4,14.4,14.5,1018.2,30.2,18.4,173.2,15.1,5,,2020-08-31T07:41:23,2020-08-31T20:47:51,0.49,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,08219099999,08213099999,08223099999,08222099999,08215099999"
madrid,2020-09-01,27,15.1,19.9,26.1,15.1,19.8,2.4,32.5,0,0,0,,0,0,15.1,8.2,38.8,1013.4,75.5,17.6,130.6,11.3,5,,2020-09-01T07:42:20,2020-09-01T20:46:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-02,29.7,15.2,21.6,28,15.2,21.4,5,35.4,0,0,0,,0,0,31.3,18.6,27.5,1014.3,1.8,18.3,179.6,15.4,5,,2020-09-02T07:43:18,2020-09-02T20:44:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-03,31.5,17,23.3,29.5,17,22.9,5.8,33.7,0,0,0,,0,0,21.2,13.3,27.9,1018.8,6.5,18.4,176.5,15.1,5,,2020-09-03T07:44:16,2020-09-03T20:43:02,0.51,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-04,31.8,18.6,24.4,30,18.6,23.9,8,36.9,0,0,0,,0,0,19.1,9.3,90.2,1020.6,0,17.8,174.9,15.2,5,,2020-09-04T07:45:13,2020-09-04T20:41:25,0.53,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-05,33.4,18,24.4,31.6,18,24,8.7,38.8,0,0,0,,0,0,14,8.2,18.2,1017.3,3.4,18.5,189,16.2,7,,2020-09-05T07:46:11,2020-09-05T20:39:47,0.55,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-09-06,33.3,19.6,25.6,31.1,19.6,25,7.8,34.2,0,0,0,,0,0,27.4,12.9,26,1014.3,10.8,17.4,174.4,15.3,5,,2020-09-06T07:47:08,2020-09-06T20:38:09,0.58,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08213099999,08223099999,08222099999,08215099999"
madrid,2020-09-07,27.3,14.2,20.7,26.3,14.2,20.7,5.1,38.6,0,0,0,,0,0,37.8,18.3,46.8,1017.3,8.1,18.1,179.6,15.5,5,,2020-09-07T07:48:06,2020-09-07T20:36:31,0.62,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-08,26.1,12.7,18.9,26.1,12.7,18.9,4.9,41.6,0,0,0,,0,0,35.3,19.4,56.6,1021.2,7.1,18.4,183.2,15.6,5,,2020-09-08T07:49:04,2020-09-08T20:34:52,0.66,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-09,28.8,15.5,21.2,27.3,15.5,21.1,5.6,37.3,0,0,0,,0,0,15.5,9.3,338.8,1020.1,7.4,17.9,174.3,15,5,,2020-09-09T07:50:01,2020-09-09T20:33:13,0.71,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-10,30.6,17.7,23.2,28.9,17.7,22.9,8.3,40,0,0,0,,0,0,28.1,16.5,19.4,1016.8,12.4,18.2,169.3,14.7,5,,2020-09-10T07:50:59,2020-09-10T20:31:33,0.76,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-11,32.2,18.1,24.2,30.1,18.1,23.7,7.1,34.8,0,0,0,,0,0,24.8,14,5.8,1013.5,17.5,17.6,169.5,14.6,5,,2020-09-11T07:51:56,2020-09-11T20:29:54,0.81,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-12,32.7,19.1,24.9,30.6,19.1,24.4,7.8,35.1,0,0,0,,0,0,27.4,15.8,29.8,1015.3,19.7,17.5,170.1,14.7,5,,2020-09-12T07:52:54,2020-09-12T20:28:14,0.86,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-13,32.1,19.7,25.3,30.2,19.7,24.8,8.6,36.5,0,0,0,,0,0,24.5,14.9,73.5,1019.5,30.8,17.5,154.6,13.3,5,,2020-09-13T07:53:52,2020-09-13T20:26:34,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-14,30.3,20,24.4,29,20,24.1,10.7,43.3,0,0,0,,0,0,27,15.8,99.5,1019.2,55.3,18.1,134.5,11.6,4,,2020-09-14T07:54:49,2020-09-14T20:24:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2020-09-15,28.6,15.3,22.8,27.8,15.3,22.7,13.6,58.9,1.509,100,20.83,rain,0,0,25.9,13,127.9,1018.7,53.5,16.6,151.3,12.9,4,,2020-09-15T07:55:47,2020-09-15T20:23:13,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-09-16,30.5,18.6,23.8,29.2,18.6,23.5,11.5,48.4,0.256,100,4.17,rain,0,0,23.4,23.5,68.2,1016.6,46.9,17,149.5,12.9,4,,2020-09-16T07:56:45,2020-09-16T20:21:32,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08213099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-09-17,25.6,17.8,21.2,25.6,17.8,21.2,15.5,70.8,12.167,100,41.67,rain,0,0,51.5,22.6,169.6,1013.3,63.2,14.7,116.5,10,5,,2020-09-17T07:57:43,2020-09-17T20:19:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,D9945,08215099999"
madrid,2020-09-18,20.1,14.7,17.6,20.1,14.7,17.6,14.9,84.6,23.604,100,62.5,rain,0,0,81.7,20,147.5,1012.4,64.3,13.9,69.7,6,3,,2020-09-18T07:58:41,2020-09-18T20:18:11,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,D9945,08215099999"
madrid,2020-09-19,19.4,14.6,16.8,19.4,14.6,16.8,13.4,81.3,16.354,100,75,rain,0,0,44.6,25.8,216,1014.9,80.1,14,64.3,5.6,3,,2020-09-19T07:59:39,2020-09-19T20:16:30,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,D9945,08215099999"
madrid,2020-09-20,22.3,15.4,18.4,22.3,15.4,18.4,13.8,75.1,0.318,100,20.83,rain,0,0,29.2,23.7,226.7,1016.7,70.1,15.5,79.3,6.8,4,,2020-09-20T08:00:37,2020-09-20T20:14:50,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2020-09-21,24.3,13.4,18.3,24.3,13.4,18.3,11.2,66.9,0.09,100,16.67,rain,0,0,19.8,12.9,246.6,1016.8,43.6,15,178.4,15.4,5,,2020-09-21T08:01:36,2020-09-21T20:13:09,0.11,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2020-09-22,24.3,12.8,19,24.3,12.8,19,10.6,60.9,0,0,0,,0,0,24.5,19.6,235.2,1014.7,34.9,16.5,164.8,14.3,5,,2020-09-22T08:02:34,2020-09-22T20:11:28,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
madrid,2020-09-23,23.7,16.2,19.4,23.7,16.2,19.4,12.9,67.5,0.103,100,29.17,rain,0,0,31.7,25.9,234.4,1012.4,50.8,16.7,114.5,9.8,5,,2020-09-23T08:03:33,2020-09-23T20:09:48,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2020-09-24,22.5,16.6,18.4,22.5,16.6,18.4,13.5,74.7,16.226,100,16.67,rain,0,0,35.3,30.2,258.7,1013.6,67,15.7,110.5,9.4,4,,2020-09-24T08:04:31,2020-09-24T20:08:07,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
