name,datetime,temp,humidity,windspeed
madrid,2021-08-28,25.9,36.2,21.6
madrid,2021-08-29,24.9,38.4,18.9
madrid,2021-08-30,24.7,44.0,16.5
madrid,2021-08-31,24.7,50.3,21.2
madrid,2021-09-01,19.8,80.3,22.1
madrid,2021-09-02,19.4,76.0,16.4
madrid,2021-09-03,21.6,64.9,13.4
madrid,2021-09-04,23.3,48.7,12.0
madrid,2021-09-05,24.6,47.4,9.5
madrid,2021-09-06,25.6,44.8,18.8
madrid,2021-09-07,25.9,42.0,22.8
madrid,2021-09-08,22.9,53.3,24.7
madrid,2021-09-09,22.1,56.5,17.5
madrid,2021-09-10,22.7,51.1,21.7
madrid,2021-09-11,21.1,52.7,17.1
madrid,2021-09-12,23.0,45.5,10.2
madrid,2021-09-13,21.8,54.5,21.3
madrid,2021-09-14,18.2,83.8,19.9
madrid,2021-09-15,18.3,81.5,13.1
madrid,2021-09-16,20.0,68.7,7.6
madrid,2021-09-17,20.8,63.2,15.8
madrid,2021-09-18,20.4,55.4,20.1
madrid,2021-09-19,18.5,45.6,10.3
madrid,2021-09-20,18.7,48.4,17.9
madrid,2021-09-21,16.2,50.3,22.4
madrid,2021-09-22,16.3,62.4,14.2
madrid,2021-09-23,18.8,67.0,20.4
madrid,2021-09-24,18.4,85.3,19.4
madrid,2021-09-25,17.8,78.0,22.8
madrid,2021-09-26,17.7,70.9,11.8
madrid,2021-09-27,18.3,65.1,7.4
madrid,2021-09-28,19.0,58.3,21.4
madrid,2021-09-29,18.5,57.1,8.0
madrid,2021-09-30,18.7,56.4,10.3
madrid,2021-10-01,18.6,55.4,10.0
madrid,2021-10-02,18.8,55.7,21.7
madrid,2021-10-03,16.1,73.9,24.2
madrid,2021-10-04,13.4,57.9,13.9
madrid,2021-10-05,16.0,66.3,19.0
madrid,2021-10-06,17.5,65.8,9.4
madrid,2021-10-07,17.3,46.6,7.8
madrid,2021-10-08,18.1,48.5,9.1
madrid,2021-10-09,17.5,44.1,8.6
madrid,2021-10-10,17.0,56.7,10.5
madrid,2021-10-11,17.1,61.4,10.0
madrid,2021-10-12,16.9,60.8,8.1
madrid,2021-10-13,17.5,30.5,11.5
madrid,2021-10-14,16.3,45.1,9.1
madrid,2021-10-15,16.7,55.7,10.9
madrid,2021-10-16,15.5,56.3,8.7
madrid,2021-10-17,17.3,69.4,12.0
madrid,2021-10-18,17.1,75.4,10.2
madrid,2021-10-19,18.0,67.7,7.7
madrid,2021-10-20,17.9,63.4,20.6
madrid,2021-10-21,16.7,62.6,14.9
madrid,2021-10-22,14.9,52.2,21.4
madrid,2021-10-23,12.8,55.3,9.5
madrid,2021-10-24,12.7,51.4,9.9
madrid,2021-10-25,13.0,51.9,6.4
madrid,2021-10-26,14.3,51.6,9.2
madrid,2021-10-27,13.5,60.7,8.4
madrid,2021-10-28,13.5,58.4,17.5
madrid,2021-10-29,13.4,73.8,17.7
madrid,2021-10-30,15.4,93.0,28.7
madrid,2021-10-31,15.9,96.0,35.1
madrid,2021-11-01,14.5,74.1,26.2
madrid,2021-11-02,10.5,76.7,28.9
madrid,2021-11-03,9.2,66.3,24.3
madrid,2021-11-04,7.8,69.4,16.1
madrid,2021-11-05,8.0,60.6,22.3
madrid,2021-11-06,8.0,53.2,13.6
madrid,2021-11-07,7.3,58.6,11.2
madrid,2021-11-08,10.5,57.4,18.5
madrid,2021-11-09,10.2,51.5,12.5
madrid,2021-11-10,9.4,56.0,9.8
madrid,2021-11-11,8.9,65.7,5.2
madrid,2021-11-12,11.2,63.9,9.9
madrid,2021-11-13,10.4,69.5,5.7
madrid,2021-11-14,10.4,66.4,13.1
madrid,2021-11-15,11.1,55.8,15.3
madrid,2021-11-16,8.1,67.8,7.3
madrid,2021-11-17,9.1,61.9,13.6
madrid,2021-11-18,8.4,63.2,12.6
madrid,2021-11-19,10.5,69.6,18.8
madrid,2021-11-20,10.9,74.8,10.7
madrid,2021-11-21,10.8,84.1,10.9
madrid,2021-11-22,7.1,95.0,15.9
madrid,2021-11-23,5.0,84.2,11.6
madrid,2021-11-24,4.7,85.8,20.5
madrid,2021-11-25,6.2,75.5,13.2
madrid,2021-11-26,5.6,71.5,22.0
madrid,2021-11-27,5.5,63.7,30.5
madrid,2021-11-28,5.0,59.1,32.4
madrid,2021-11-29,9.8,64.1,31.2
madrid,2021-11-30,6.8,75.5,8.1
madrid,2021-12-01,5.3,87.8,19.4
madrid,2021-12-02,6.9,60.9,27.7
madrid,2021-12-03,6.5,66.3,14.1
madrid,2021-12-04,7.1,81.6,19.1
madrid,2021-12-05,8.3,59.6,32.9
madrid,2021-12-06,9.0,64.7,23.6
madrid,2021-12-07,7.5,92.7,35.0
madrid,2021-12-08,7.4,66.9,33.5
madrid,2021-12-09,8.3,69.3,33.6
madrid,2021-12-10,11.0,67.7,43.1
madrid,2021-12-11,11.1,65.3,31.3
madrid,2021-12-12,8.7,82.4,5.8
madrid,2021-12-13,7.9,79.4,7.6
madrid,2021-12-14,9.1,64.8,7.3
madrid,2021-12-15,9.7,47.8,7.1
madrid,2021-12-16,7.3,60.3,8.9
madrid,2021-12-17,6.3,68.2,11.2
madrid,2021-12-18,6.8,72.5,10.4
madrid,2021-12-19,8.9,74.5,9.7
madrid,2021-12-20,7.0,84.0,8.8
madrid,2021-12-21,9.4,84.3,7.2
madrid,2021-12-22,10.5,87.0,13.4
madrid,2021-12-23,9.2,92.8,8.9
madrid,2021-12-24,10.4,97.2,10.8
madrid,2021-12-25,9.1,98.3,10.9
madrid,2021-12-26,9.6,98.3,18.6
madrid,2021-12-27,12.2,86.5,33.4
madrid,2021-12-28,10.9,86.7,23.1
madrid,2021-12-29,9.0,90.1,8.2
madrid,2021-12-30,9.1,85.5,8.8
madrid,2021-12-31,9.6,76.5,6.6
madrid,2022-01-01,9.9,61.7,6.1
madrid,2022-01-02,9.3,68.7,8.2
madrid,2022-01-03,8.9,82.2,9.8
madrid,2022-01-04,7.4,88.7,34.7
madrid,2022-01-05,6.0,76.6,24.3
madrid,2022-01-06,4.0,83.2,7.5
madrid,2022-01-07,4.7,71.4,13.0
madrid,2022-01-08,3.3,82.1,21.6
madrid,2022-01-09,8.5,74.3,31.3
madrid,2022-01-10,11.4,74.0,24.1
madrid,2022-01-11,9.8,70.3,9.0
madrid,2022-01-12,7.2,58.6,11.3
madrid,2022-01-13,5.3,58.7,10.4
madrid,2022-01-14,4.2,63.9,10.1
madrid,2022-01-15,3.7,64.9,6.5
madrid,2022-01-16,3.8,71.7,5.6
madrid,2022-01-17,4.7,65.5,6.8
madrid,2022-01-18,5.4,54.8,5.7
madrid,2022-01-19,5.8,45.2,6.9
madrid,2022-01-20,6.7,53.8,11.6
madrid,2022-01-21,4.9,60.7,11.5
madrid,2022-01-22,4.7,58.2,9.3
madrid,2022-01-23,5.6,70.9,9.0
madrid,2022-01-24,6.3,66.0,9.4
madrid,2022-01-25,7.8,61.5,10.1
madrid,2022-01-26,6.0,66.3,12.7
madrid,2022-01-27,7.5,51.5,9.3
madrid,2022-01-28,7.7,34.0,9.2
madrid,2022-01-29,8.5,27.7,8.3
madrid,2022-01-30,8.5,28.8,6.9
madrid,2022-01-31,7.9,36.0,17.3
madrid,2022-02-01,10.6,50.6,25.2
madrid,2022-02-02,10.5,59.5,9.9
madrid,2022-02-03,9.8,57.9,12.3
madrid,2022-02-04,9.5,70.4,9.8
madrid,2022-02-05,9.9,60.2,16.3
madrid,2022-02-06,7.9,42.6,10.3
madrid,2022-02-07,9.2,45.8,11.1
madrid,2022-02-08,10.0,49.7,11.6
madrid,2022-02-09,9.5,55.3,9.6
madrid,2022-02-10,9.0,61.4,8.3
madrid,2022-02-11,10.6,60.7,6.2
madrid,2022-02-12,10.3,57.4,7.6
madrid,2022-02-13,9.6,69.5,30.0
madrid,2022-02-14,8.1,64.3,27.5
madrid,2022-02-15,7.2,59.4,17.2
madrid,2022-02-16,9.4,62.5,17.9
madrid,2022-02-17,10.2,70.3,7.5
madrid,2022-02-18,11.5,66.6,12.2
madrid,2022-02-19,10.0,53.8,19.8
madrid,2022-02-20,7.6,52.1,7.3
madrid,2022-02-21,10.8,49.3,13.8
madrid,2022-02-22,12.4,23.0,10.0
madrid,2022-02-23,11.8,33.0,8.9
madrid,2022-02-24,11.2,39.3,14.4
madrid,2022-02-25,9.0,71.9,20.4
madrid,2022-02-26,8.4,82.6,10.1
madrid,2022-02-27,9.4,75.2,8.5
madrid,2022-02-28,10.5,69.2,10.3
madrid,2022-03-01,10.8,61.9,16.0
madrid,2022-03-02,11.9,58.4,21.5
madrid,2022-03-03,8.5,80.2,8.6
madrid,2022-03-04,8.8,58.6,17.8
madrid,2022-03-05,7.6,55.2,6.4
madrid,2022-03-06,7.6,58.2,16.0
madrid,2022-03-07,7.0,86.2,22.5
madrid,2022-03-08,8.3,72.3,22.7
madrid,2022-03-09,8.7,72.4,10.4
madrid,2022-03-10,10.6,69.4,20.6
madrid,2022-03-11,9.4,83.9,25.0
madrid,2022-03-12,8.2,74.1,27.7
madrid,2022-03-13,9.4,67.5,24.4
madrid,2022-03-14,8.8,78.6,25.1
madrid,2022-03-15,13.6,62.1,12.8
madrid,2022-03-16,12.8,61.1,16.4
madrid,2022-03-17,10.9,63.4,20.1
madrid,2022-03-18,10.3,64.3,16.4
madrid,2022-03-19,10.5,68.2,16.0
madrid,2022-03-20,10.9,69.4,24.1
madrid,2022-03-21,10.0,86.8,18.3
madrid,2022-03-22,9.4,84.2,24.8
madrid,2022-03-23,8.9,77.8,16.1
madrid,2022-03-24,9.2,84.9,17.6
madrid,2022-03-25,10.2,88.0,15.8
madrid,2022-03-26,9.8,80.6,15.8
madrid,2022-03-27,11.2,74.7,13.1
madrid,2022-03-28,11.5,69.7,13.0
madrid,2022-03-29,12.8,70.3,11.8
madrid,2022-03-30,10.7,80.0,11.8
madrid,2022-03-31,8.8,65.2,20.1
madrid,2022-04-01,7.1,53.5,23.3
madrid,2022-04-02,5.7,44.2,19.8
madrid,2022-04-03,5.7,44.6,19.1
madrid,2022-04-04,5.6,47.0,23.3
madrid,2022-04-05,6.7,50.4,16.5
madrid,2022-04-06,9.0,67.8,21.3
madrid,2022-04-07,12.5,60.0,26.5
madrid,2022-04-08,11.0,72.7,28.9
madrid,2022-04-09,12.9,76.9,23.6
madrid,2022-04-10,15.0,71.6,24.9
madrid,2022-04-11,15.1,60.4,29.0
madrid,2022-04-12,10.7,80.5,25.8
madrid,2022-04-13,11.9,68.7,22.2
madrid,2022-04-14,15.3,57.6,12.9
madrid,2022-04-15,16.1,61.8,12.6
madrid,2022-04-16,18.1,50.2,20.2
madrid,2022-04-17,17.3,47.0,10.0
madrid,2022-04-18,18.0,44.2,16.2
madrid,2022-04-19,13.6,63.5,24.8
madrid,2022-04-20,8.2,71.7,29.1
madrid,2022-04-21,10.4,54.7,20.9
madrid,2022-04-22,8.9,83.4,24.9
madrid,2022-04-23,7.9,79.5,37.5
madrid,2022-04-24,10.5,65.1,15.0
madrid,2022-04-25,12.9,60.7,9.2
madrid,2022-04-26,14.2,64.4,18.1
madrid,2022-04-27,12.7,81.6,17.7
madrid,2022-04-28,11.8,83.6,16.5
madrid,2022-04-29,15.5,62.0,12.1
madrid,2022-04-30,16.6,64.0,15.6
madrid,2022-05-01,18.1,59.3,20.6
madrid,2022-05-02,13.6,73.2,17.8
madrid,2022-05-03,12.9,74.6,23.3
madrid,2022-05-04,14.9,61.1,22.0
madrid,2022-05-05,15.8,54.8,17.1
madrid,2022-05-06,16.3,46.3,11.5
madrid,2022-05-07,17.0,45.7,13.1
madrid,2022-05-08,18.6,42.6,8.5
madrid,2022-05-09,19.6,45.3,8.6
madrid,2022-05-10,20.4,47.8,11.2
madrid,2022-05-11,21.5,46.7,16.2
madrid,2022-05-12,20.9,43.5,13.8
madrid,2022-05-13,21.3,44.8,13.0
madrid,2022-05-14,21.4,51.1,12.4
madrid,2022-05-15,19.5,56.8,24.9
madrid,2022-05-16,18.9,54.4,15.9
madrid,2022-05-17,20.5,51.2,17.6
madrid,2022-05-18,23.3,45.9,14.0
madrid,2022-05-19,25.1,38.6,22.7
madrid,2022-05-20,25.5,35.8,15.6
madrid,2022-05-21,26.0,36.1,21.2
madrid,2022-05-22,22.6,45.4,28.9
madrid,2022-05-23,20.5,54.2,21.2
madrid,2022-05-24,17.2,47.8,24.5
madrid,2022-05-25,15.6,45.6,18.5
madrid,2022-05-26,18.7,40.8,15.8
madrid,2022-05-27,23.1,32.9,11.7
madrid,2022-05-28,24.3,31.8,11.5
madrid,2022-05-29,23.4,35.6,22.4
madrid,2022-05-30,19.7,47.9,31.3
madrid,2022-05-31,21.2,44.9,18.1
madrid,2022-06-01,22.8,35.4,25.1
madrid,2022-06-02,21.4,49.4,18.0
madrid,2022-06-03,21.4,43.5,21.3
madrid,2022-06-04,20.3,44.4,23.6
madrid,2022-06-05,21.1,42.2,15.0
madrid,2022-06-06,23.2,35.9,19.1
madrid,2022-06-07,24.9,37.2,19.4
madrid,2022-06-08,23.3,44.0,26.4
madrid,2022-06-09,25.2,44.4,15.7
madrid,2022-06-10,27.2,30.0,14.7
madrid,2022-06-11,28.8,31.1,13.8
madrid,2022-06-12,28.8,26.8,12.6
madrid,2022-06-13,29.6,22.4,16.8
madrid,2022-06-14,30.9,23.9,21.4
madrid,2022-06-15,30.6,25.3,17.3
madrid,2022-06-16,30.9,28.3,23.1
madrid,2022-06-17,30.4,32.0,22.4
madrid,2022-06-18,31.2,22.7,26.1
madrid,2022-06-19,23.3,39.8,25.3
madrid,2022-06-20,21.9,44.0,25.8
madrid,2022-06-21,20.1,38.1,21.3
madrid,2022-06-22,19.4,44.9,23.8
madrid,2022-06-23,19.1,56.4,27.0
madrid,2022-06-24,19.6,50.3,19.5
madrid,2022-06-25,21.1,42.8,25.6
madrid,2022-06-26,21.6,29.8,21.8
madrid,2022-06-27,21.9,34.8,15.9
madrid,2022-06-28,23.2,36.6,14.0
madrid,2022-06-29,25.0,25.3,26.3
madrid,2022-06-30,23.2,33.3,21.5
madrid,2022-07-01,23.9,36.8,19.1
madrid,2022-07-02,27.7,45.3,20.6
madrid,2022-07-03,28.3,40.7,24.7
madrid,2022-07-04,27.4,32.2,16.2
madrid,2022-07-05,28.0,24.5,21.5
madrid,2022-07-06,25.6,45.8,25.7
madrid,2022-07-07,24.7,38.5,22.6
madrid,2022-07-08,26.4,32.1,16.4
madrid,2022-07-09,29.0,28.6,9.7
madrid,2022-07-10,30.4,24.9,12.1
madrid,2022-07-11,30.3,25.4,10.7
madrid,2022-07-12,31.3,23.4,11.9
madrid,2022-07-13,31.8,24.1,10.7
madrid,2022-07-14,33.5,18.9,12.8
madrid,2022-07-15,32.3,17.0,14.4
madrid,2022-07-16,32.2,21.1,13.8
madrid,2022-07-17,32.2,21.5,16.0
madrid,2022-07-18,31.9,23.1,21.4
madrid,2022-07-19,29.1,25.1,26.4
madrid,2022-07-20,28.4,23.6,10.5
madrid,2022-07-21,30.1,28.3,11.4
madrid,2022-07-22,30.4,28.0,22.8
madrid,2022-07-23,29.6,17.8,23.2
madrid,2022-07-24,29.9,18.1,34.4
madrid,2022-07-25,30.1,18.2,24.4
madrid,2022-07-26,28.6,31.4,15.2
madrid,2022-07-27,28.5,35.7,20.9
madrid,2022-07-28,28.9,26.5,22.8
madrid,2022-07-29,29.2,28.6,20.2
madrid,2022-07-30,27.7,44.5,19.2
madrid,2022-07-31,28.9,44.5,9.5
madrid,2022-08-01,30.9,32.4,10.3
madrid,2022-08-02,30.7,35.7,23.8
madrid,2022-08-03,30.0,35.4,16.9
madrid,2022-08-04,30.0,29.5,19.6
madrid,2022-08-05,30.0,29.7,18.8
madrid,2022-08-06,29.5,29.8,16.1
madrid,2022-08-07,29.5,29.7,15.2
madrid,2022-08-08,28.7,29.3,15.5
madrid,2022-08-09,29.9,29.7,19.6
madrid,2022-08-10,30.8,29.5,21.3
madrid,2022-08-11,29.9,33.6,22.0
madrid,2022-08-12,29.8,31.7,18.7
madrid,2022-08-13,26.1,40.1,28.6
madrid,2022-08-14,24.5,39.8,26.9
madrid,2022-08-15,24.9,29.0,19.0
madrid,2022-08-16,24.0,30.9,31.6
madrid,2022-08-17,21.3,43.9,17.1
madrid,2022-08-18,21.6,43.1,12.6
madrid,2022-08-19,23.4,37.8,13.5
madrid,2022-08-20,26.2,30.4,13.8
madrid,2022-08-21,28.0,25.0,17.4
madrid,2022-08-22,27.9,34.2,15.2
madrid,2022-08-23,28.5,36.6,13.1
madrid,2022-08-24,28.6,35.3,16.4
madrid,2022-08-25,27.5,36.2,18.3
madrid,2022-08-26,25.7,47.4,17.3
madrid,2022-08-27,25.3,46.7,10.5
madrid,2022-08-28,27.3,42.8,18.1
madrid,2022-08-29,27.3,46.4,28.6
madrid,2022-08-30,27.1,35.3,27.9
madrid,2022-08-31,26.3,28.2,20.3
madrid,2022-09-01,24.5,27.5,22.3
madrid,2022-09-02,23.4,34.6,22.4
madrid,2022-09-03,22.3,42.8,21.2
madrid,2022-09-04,21.7,35.3,18.4
madrid,2022-09-05,21.7,34.1,22.7
madrid,2022-09-06,21.7,47.0,28.3
madrid,2022-09-07,20.5,41.0,25.4
madrid,2022-09-08,22.4,48.6,16.1
madrid,2022-09-09,24.4,50.1,13.2
madrid,2022-09-10,25.7,37.1,17.0
madrid,2022-09-11,26.4,37.3,13.1
madrid,2022-09-12,25.8,42.1,31.6
madrid,2022-09-13,21.1,68.6,45.2
madrid,2022-09-14,19.2,68.9,21.7
madrid,2022-09-15,19.8,72.8,11.1
madrid,2022-09-16,20.8,67.6,7.3
madrid,2022-09-17,21.8,49.8,12.9
madrid,2022-09-18,22.8,50.4,11.0
madrid,2022-09-19,22.2,64.3,12.8
madrid,2022-09-20,20.3,71.7,18.9
madrid,2022-09-21,21.9,57.3,24.6
madrid,2022-09-22,21.6,57.8,14.6
madrid,2022-09-23,21.8,50.5,19.6
madrid,2022-09-24,19.9,44.2,18.8
madrid,2022-09-25,16.3,46.8,18.3
madrid,2022-09-26,16.4,45.2,15.5
madrid,2022-09-27,16.4,48.3,15.6
madrid,2022-09-28,17.2,49.4,26.2
madrid,2022-09-29,14.4,63.8,26.3
madrid,2022-09-30,14.3,53.3,15.9
madrid,2022-10-01,15.5,50.1,9.4
madrid,2022-10-02,18.8,39.2,10.8
madrid,2022-10-03,20.2,30.8,8.9
madrid,2022-10-04,20.9,37.6,9.2
madrid,2022-10-05,20.7,44.3,9.2
madrid,2022-10-06,20.2,53.8,9.2
madrid,2022-10-07,18.3,63.8,11.7
madrid,2022-10-08,18.9,56.7,8.2
madrid,2022-10-09,19.0,61.1,10.5
madrid,2022-10-10,16.7,76.6,14.2
madrid,2022-10-11,17.3,80.4,10.3
madrid,2022-10-12,17.2,73.3,9.5
madrid,2022-10-13,17.8,64.4,10.0
madrid,2022-10-14,18.6,57.1,10.5
madrid,2022-10-15,18.8,53.0,17.2
madrid,2022-10-16,18.4,53.9,14.2
madrid,2022-10-17,19.4,66.1,13.1
madrid,2022-10-18,20.0,61.5,11.5
madrid,2022-10-19,19.6,52.7,43.1
madrid,2022-10-20,16.9,66.0,33.7
madrid,2022-10-21,15.6,86.0,22.2
madrid,2022-10-22,16.1,83.3,36.0
madrid,2022-10-23,15.3,86.5,27.0
madrid,2022-10-24,14.5,84.9,6.4
madrid,2022-10-25,16.7,69.2,24.3
madrid,2022-10-26,17.4,67.5,10.4
madrid,2022-10-27,19.2,54.4,14.5
madrid,2022-10-28,18.3,55.1,10.1
madrid,2022-10-29,18.2,50.8,10.3
madrid,2022-10-30,15.3,67.8,10.7
madrid,2022-10-31,13.5,83.4,17.7
madrid,2022-11-01,15.3,78.4,9.4
madrid,2022-11-02,14.8,70.6,9.1
madrid,2022-11-03,13.8,76.4,31.7
madrid,2022-11-04,11.8,64.7,13.5
madrid,2022-11-05,9.7,63.6,6.3
madrid,2022-11-06,10.5,65.9,11.2
madrid,2022-11-07,11.4,72.1,9.9
madrid,2022-11-08,12.7,75.9,18.9
madrid,2022-11-09,12.5,90.9,14.3
madrid,2022-11-10,10.7,79.8,8.0
madrid,2022-11-11,11.4,77.7,14.7
madrid,2022-11-12,13.8,77.2,28.9
madrid,2022-11-13,12.9,81.0,8.3
madrid,2022-11-14,12.1,90.0,24.1
madrid,2022-11-15,13.3,89.5,35.8
madrid,2022-11-16,12.2,91.7,25.2
madrid,2022-11-17,14.3,88.6,35.4
madrid,2022-11-18,10.2,75.7,26.4
madrid,2022-11-19,7.8,63.6,25.1
madrid,2022-11-20,10.0,78.3,21.3
madrid,2022-11-21,11.5,85.0,36.2
madrid,2022-11-22,8.0,78.8,32.4
madrid,2022-11-23,13.8,90.3,39.6
madrid,2022-11-24,11.8,92.4,19.3
madrid,2022-11-25,11.2,72.6,22.2
madrid,2022-11-26,6.8,74.8,5.2
madrid,2022-11-27,7.7,76.7,14.6
madrid,2022-11-28,8.2,70.8,26.7
madrid,2022-11-29,6.2,74.4,10.1
madrid,2022-11-30,7.2,75.0,8.0
madrid,2022-12-01,8.1,65.7,15.1
madrid,2022-12-02,5.6,72.2,9.7
madrid,2022-12-03,4.8,83.1,12.1
madrid,2022-12-04,4.9,91.7,7.3
madrid,2022-12-05,7.3,96.6,10.8
madrid,2022-12-06,9.8,94.8,7.1
madrid,2022-12-07,9.4,94.2,6.1
madrid,2022-12-08,9.3,95.3,17.8
madrid,2022-12-09,9.1,95.8,14.7
madrid,2022-12-10,9.0,89.4,21.4
madrid,2022-12-11,7.4,93.3,22.4
madrid,2022-12-12,11.4,96.9,34.1
madrid,2022-12-13,13.8,95.4,31.9
madrid,2022-12-14,11.5,93.9,25.0
madrid,2022-12-15,9.5,90.0,26.4
madrid,2022-12-16,8.3,89.6,15.3
madrid,2022-12-17,9.5,88.4,10.4
madrid,2022-12-18,7.8,91.9,8.6
madrid,2022-12-19,7.2,90.4,8.2
madrid,2022-12-20,7.6,95.0,9.3
madrid,2022-12-21,10.7,93.2,23.0
madrid,2022-12-22,11.7,91.8,20.0
madrid,2022-12-23,11.1,92.7,13.1
madrid,2022-12-24,9.1,93.1,8.0
madrid,2022-12-25,9.4,87.6,12.6
madrid,2022-12-26,9.3,82.0,6.8
madrid,2022-12-27,8.3,85.3,8.2
madrid,2022-12-28,7.7,85.0,18.0
madrid,2022-12-29,10.0,87.6,25.4
madrid,2022-12-30,11.3,73.8,32.0
madrid,2022-12-31,7.9,73.4,7.4
madrid,2023-01-01,9.5,63.3,9.7
